Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DC,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maine CD-1,Maine CD-2,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nebraska CD-1,Nebraska CD-2,Nebraska CD-3,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-04-22,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.016252146948171762,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-23,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.017461953916672077,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-24,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.01877829792406919,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-25,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.02020884777321408,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-26,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.021761389146441597,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-27,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.023443735150765057,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-28,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.02526362209003968,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-29,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.027228591060946373,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-04-30,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.029345856641585174,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-05-01,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.03162216467355942,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-05-02,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.034063641895388755,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
2021-05-03,0.018032934114347227,0.5535363267944945,0.95681070035874,0.006650553657711914,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869696,0.9557983877748243,0.999999999288991,0.001532846045279576,0.9999863122126997,0.2352369168061917,0.6733355372139896,0.3028639849638989,0.014614502329051404,0.13764185106738341,0.9987816126816157,0.9999998594580389,0.7094819412358714,0.9999999999837925,0.9999999999863446,0.9812972249381182,0.9968376179706293,0.21882118393255767,0.03667564092275098,0.21777292918471858,0.11817053955915213,0.2838041924668649,0.9958874827185392,2.1242357440810797e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.9291585485776027,0.00040646418072343274,0.6844643195653831,0.0005357653634365126,0.9999785840859019,0.967182515590869,0.9999990325595616,0.4763729314769789,0.012261927988814689,0.03752333363041665,0.8005468133616765,0.07360886987910795,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049624,5.12568015234994e-07
2021-05-04,0.018032934114347306,0.553536326794495,0.9568107003587402,0.00665055365771192,0.9999999991116701,0.9998889533597187,0.9999982764274202,0.9999962056571632,1.0,0.8799728493869702,0.9557983877748244,0.999999999288991,0.0015328460452795826,0.9999863122126997,0.23523691680619208,0.6733355372139901,0.3028639849638989,0.014614502329051449,0.1376418510673837,0.9987816126816157,0.9999998594580389,0.7094819412358718,0.9999999999837925,0.9999999999863446,0.9812972249381183,0.9968376179706293,0.21882118393255845,0.03946258473873879,0.21777292918471897,0.11817053955915235,0.28380419246686533,0.9958874827185392,2.1242357440811112e-10,0.978605945567627,0.997130602178889,0.999971256027996,0.9994780244481879,0.9999998200291139,0.929158548577603,0.0004064641807234341,0.6844643195653836,0.0005357653634365126,0.9999785840859019,0.9671825155908691,0.9999990325595616,0.4763729314769794,0.012261927988814742,0.03752333363041675,0.8005468133616769,0.07360886987910818,0.99999999999877,0.9992438486688812,0.9999974857672609,2.0246887282516488e-05,0.9609762159049626,5.125680152349957e-07
